id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
LALDO	Pyruvate metabolism	D-Lactaldehyde:NAD+ oxidoreductase (glutathione-formylating)		3A0000000	0.0	176.0		1.1.1.1	EC 1.2.1.1 NCD
LALDO2x	Pyruvate metabolism	D-Lactaldehyde:NAD+ 1-oxidoreductase		3A0000269	4.0	176.0	PMID:12071861,PMID:9823300	1.1.1.21	AMF
LCADi	Pyruvate metabolism	lactaldehyde dehydrogenase		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157,PMID:6487654	1.2.1.21	JLR- added irreversible form of LCAD
LCADi_D	Pyruvate metabolism	lactaldehyde dehydrogenase		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157,PMID:6487654	1.2.1.21	JLR- added irreversible form of LCAD
LCADi_Dm	Pyruvate metabolism	lactaldehyde dehydrogenase, mitochondrial		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157,PMID:6487654	1.2.1.3	JLR- added irreversible form of LCAD added rxn for D-lac - NCD
LCADim	Pyruvate metabolism	lactaldehyde dehydrogenase, mitochondrial		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157,PMID:6487654	1.2.1.3	NCD
LCAT1e	Fatty acid oxidation	Lecithin-cholesterol acyltransferase		3A0000000	4.0	176.0	PMID:11435418,PMID:11966470	2.3.1.43	NJ
LCYSTAT	Methionine and cysteine metabolism	L-Cysteate:2-oxoglutarate aminotransferase		3A0000304	2.0	176.0	PMID:3346220	2.6.1.1	described in PMID: 3346220 and KEGG  MM
LCYSTATm	Methionine and cysteine metabolism	L-Cysteate:2-oxoglutarate aminotransferase, mitochondrial		3A0000304	2.0	176.0	PMID:3346220	2.6.1.1	described in PMID: 3346220 and KEGG  MM
LCYSTCBOXL	Taurine and hypotaurine metabolism	3-Sulfoalanine carboxy-lyase		3A0000269	4.0	176.0		4.1.1.15	SAB
LDH_D	Pyruvate metabolism	D-lactate dehydrogenase		3A0000304	2.0	176.0	PMID:11955284,PMID:12127981	1.1.1.28	See also LDL_L. D-lactate metabolism measured in rat mitochondria; probably depend on D-LDH activity in matrix plus transport activity across mitochondrial membrane; putative human D-LDH cloned ; D-lactate formed in nanomolar concentrations via the methylglyoxal pathway; D- -hydroxy acid dehydrogenase (EC 1.1.99.6)
LDH_L	Glycolysis/gluconeogenesis	L-lactate dehydrogenase		3A0000000	0.0	176.0	PMID:11377399,PMID:15240094,PMID:2440048	1.1.1.27	Also see LDL_D
LDH_Lm	Pyruvate metabolism	L-lactate dehydrogenase		3A0000269	4.0	176.0	PMID:15987839,PMID:9927705	1.1.1.27	This follows the convention of L-LACtm Also see LDL_D.
LEUKTRC4t	Transport, extracellular	leukotriene C4 transport via bicarbonate countertransport		3A0000269	4.0	185.0	PMID:10358072,PMID:12507753,PMID:9334206		NJ
LEUt4	Transport, extracellular	L-leucine transport in via sodium symport		3A0000269	4.0	185.0	PMID:10391915,PMID:10891391,PMID:11325958,PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:1376926,PMID:14770310,PMID:7534987,PMID:8954799		SAB
LEUTA	Valine, leucine, and isoleucine metabolism	leucine transaminase		3A0000269	4.0	176.0	PMID:6933702,PMID:9165094	2.6.1.6	_2.6.1.42
LEUTAm	Valine, leucine, and isoleucine metabolism	leucine transaminase, mitochondrial		3A0000269	4.0	176.0	PMID:6933702,PMID:9165094	2.6.1.6	NCD
LEUtec	Transport, extracellular	L-leucine transport via diffusion (extracellular to cytosol)		3A0000269	4.0	185.0	PMID:12930836,PMID:14624363,PMID:15659399		SAB
LFORKYNHYD	Tryptophan metabolism	L-Formylkynurenine hydrolase		3A0000212	1.0	176.0		3.7.1.3	SAB changed to L form
LGNCCPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000000	4.0	176.0		2.3.1.21	NJ
LGNCCPT2	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000000	4.0	176.0			NJ
LGNCCRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000000	4.0	185.0			NJ
LGNCt	Transport, extracellular	fatty acid transport via diffusion		3A0000000	2.0	185.0	PMID:11788354,PMID:12864740		NJ
LGTHL	Pyruvate metabolism	lactoylglutathione lyase		3A0000269	4.0	176.0	PMID:7684374,PMID:8449929	4.4.1.5	IF
LIPOti	Transport, extracellular	Lipoate transport via sodium symport		3A0000269	4.0	185.0	PMID:10329687,PMID:10334869,PMID:12646417,PMID:15561972,PMID:9516450		_01-25-05 based on Wang et al., JBC, 1999,1 274(21), 14875-14888. IT 03-07-05:replaced IT: now based on  Balamurugan et al, 2005, Am J Physiol Renal Physiol, 288, F823-831,2005
L_LACDcm	Pyruvate metabolism	L-Lactate dehydrogenase, cytosolic/mitochondrial		3A0000000	2.0	185.0	PMID:18831974		NCD/TDV. This reaction exists in yeast, but no evidence could be found this exists in humans. However, there may be intramitochondrial lactate dehydrogenase and lactate transport into mitochondria
L_LACt2r	Transport, extracellular	L-lactate reversible transport via proton symport		3A0000269	4.0	185.0	PMID:10493836,PMID:10510291,PMID:11101640,PMID:11827462,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713		NCD
L_LACt4r	Transport, extracellular	L-lactate reversible transport via sodium symport		3A0000000	2.0	185.0	PMID:8476015,PMID:9425115		
LNELDCCPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4.0	176.0		2.3.1.21	NJ
LNELDCCPT2	Fatty acid oxidation	carnitine transferase		3A0000000	4.0	176.0			NJ
LNELDCCRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000000	4.0	185.0			NJ
LNLCCPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4.0	176.0		2.3.1.21	NJ
LNLCCPT2	Fatty acid oxidation	carnitine transferase		3A0000000	4.0	176.0			NJ
LNLCCRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000269	4.0	185.0			NJ
LNLCt	Transport, extracellular	Linoleic acid (n-C18:2) transport in via diffusion		3A0000000	2.0	185.0	PMID:11788354,PMID:12864740		NJ
LNLNCACPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4.0	176.0		2.3.1.21	NJ
LNLNCACPT2	Fatty acid oxidation	carnitine transferase		3A0000000	4.0	176.0			NJ
LNLNCACRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000269	4.0	185.0			NJ
LNLNCAt	Transport, extracellular	fatty acid transport via diffusion		3A0000000	2.0	185.0	PMID:11788354,PMID:12864740		NJ
LNLNCGCPT1	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4.0	176.0		2.3.1.21	NJ
LNLNCGCPT2	Fatty acid oxidation	carnitine transferase		3A0000269	4.0	176.0		2.3.1.21	NJ
LNLNCGCRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000269	4.0	185.0			NJ
LNLNCGt	Transport, extracellular	fatty acid transport via diffusion		3A0000000	2.0	185.0	PMID:11788354,PMID:12864740		NJ
LNS14DM	Cholesterol metabolism	cytochrome P450 lanosterol 14-alpha-demethylase (NADP)		3A0000269	4.0	176.0	PMID:10405341	1.14.14.1	NCD
LPASE	Glycerophospholipid metabolism	lysophospholipase		3A0000000	4.0	176.0	PMID:9430701		phosphatidyl choline degradation NJ
LPS	Triacylglycerol synthesis	lipase		3A0000000	4.0	176.0	PMID:1969408	3.1.1.3	carbonyl and extra H accounted for in R group NJ
LPS2	Triacylglycerol synthesis	lipase		3A0000000	4.0	176.0	PMID:1969408	3.1.1.3	FULLR corresponds to acyl/R groups in texts. NJ
LPS2e	Fatty acid oxidation	lipase, extracellular		3A0000000	2.0	176.0	PMID:14630921	3.1.1.3	carbonyl and extra H accounted for in R group NJ
LPS3	Triacylglycerol synthesis	lipase		3A0000000	4.0	176.0	PMID:9495531	3.1.1.23	NJ
LPS3e	Fatty acid oxidation	lipase, extracellular		3A0000000	2.0	176.0	PMID:14630921	3.1.1.23	NJ
LPS4e	Triacylglycerol synthesis	phospholipase		3A0000000	4.0	176.0	PMID:10713052		FULLR corresponds to acyl/R groups in texts. NJ
LPSe	Triacylglycerol synthesis	lipase		3A0000000	4.0	176.0	PMID:10318835,PMID:1379598,PMID:1783385,PMID:2753032,PMID:3304425	3.1.1.3	FULLR corresponds to acyl/R groups in texts. NJ
LRAT	Vitamin A metabolism	Lecithin retinol acyltransferase		3A0000000	4.0	176.0	PMID:14596594,PMID:1503811,PMID:15474300		IT
LTA4H	Eicosanoid metabolism	Leukotriene A-4 hydrolase		3A0000134	4.0	176.0	PMID:7918238	3.3.2.6	NJ
LTDCL	Tryptophan metabolism	L-Tryptophan decarboxy-lyase		3A0000269	4.0	176.0	PMID:9924972	4.1.1.28	SAB
LYSt4	Transport, extracellular	L-lysine transport in via sodium symport		3A0000304	2.0	185.0	PMID:11133652,PMID:12719981		SAB
LYStiDF	Transport, extracellular	L-lysine transport via diffusion (extracellular to cytosol)		3A0000269	4.0	185.0	PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:14770310,PMID:7534987,PMID:8954799		SAB
LYStm	Transport, mitochondrial	Lysine mitochondrial transport via ornithine carrier		3A0000269	4.0	185.0	PMID:14598172		TDV
MACACI	Tyrosine metabolism	maleylacetoacetate isomerase		3A0000269	4.0	176.0	PMID:10373324	5.2.1.2	NCD
MACOXO	Histidine metabolism	3-Methylimidazole acetaldehyde:NAD+ oxidoreductase		3A0000269	4.0	176.0	PMID:10344773	1.2.1.5	SAB added 2 h to balance--not certain
MALSO3tm	Transport, mitochondrial	Malate:sulfite antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
MALSO4tm	Transport, mitochondrial	Malate:sulfate antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
MALT	Starch and sucrose metabolism	alpha-glucosidase		3A0000269	4.0	176.0	PMID:12370436,PMID:7018580	3.2.1.20	IF
MALTe	Starch and sucrose metabolism	alpha-glucosidase, extracellular		3A0000269	4.0	176.0	PMID:3143729	3.2.1.20	IF
MALtm	Transport, mitochondrial	malate transport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172		IF
MALTSULtm	Transport, mitochondrial	Malate:thiosulfate antiport, mitochondrial		3A0000269	4.0	185.0	PMID:14598172,PMID:4441366		MM
MALTt1r	Transport, extracellular	maltose transport (uniport)		3A0000269	4.0	185.0	PMID:10421229,PMID:12750891,PMID:3170580,PMID:8504756,PMID:9230074		NCD
MAN1PT2	Fructose and mannose metabolism	mannose-1-phosphate guanylyltransferase (GDP)		3A0000000	0.0	176.0		2.7.7.22	JLR
MAN6PI	Fructose and mannose metabolism	mannose-6-phosphate isomerase		3A0000304	2.0	176.0		5.3.1.8	
MANt1r	Transport, extracellular	mannose transport (uniport)		3A0000269	4.0	185.0	PMID:11882499,PMID:12135767,PMID:12750891,PMID:1701966,PMID:2182619,PMID:3103217,PMID:3399500,PMID:3839598,PMID:7926364,PMID:9770484		NCD
MANt4	Transport, extracellular	D-mannose transport via sodium cotransport		3A0000269	4.0	185.0	PMID:12748858,PMID:15607332		NCD
MAOLNOR	Tyrosine metabolism	monoamine oxidase (L-Normetanephrine)		3A0000269	4.0	176.0	PMID:15035803,PMID:8920635,PMID:9653080	1.4.3.4	
MAOX	Tyrosine metabolism	Methylamine oxidase		3A0000304	2.0	176.0	PMID:11136547,PMID:14715500,PMID:9131641	1.4.3.6	SAB
MCCCrm	Valine, leucine, and isoleucine metabolism	methylcrotonoyl-CoA carboxylase, mitochondrial		3A0000269	4.0	176.0	PMID:11181649,PMID:11406611	6.4.1.4	MM
MCD	Fatty acid oxidation	Malonyl-CoA Decarboxylase cytoplasmic			4.0				
MCDm	Fatty acid oxidation	Malonyl-CoA Decarboxylase, mitochondrial		3A0000269	4.0	176.0	PMID:12123667,PMID:12955715	4.1.1.9	TDV (9/14/2004) added &quot;m&quot; to denote compartmentalization - NCD
MCLOR	Methionine and cysteine metabolism	3-Mercaptolactate:NAD+ oxidoreductase		3A0000269	4.0	176.0	PMID:7054184	1.1.1.27	
MCOATA	Fatty acid oxidation	Malonyl-CoA-ACP transacylase		3A0000269	4.0	176.0	PMID:11756679,PMID:15507492	2.3.1.85	tv
MCOATAm	Fatty acid oxidation	Malonyl-CoA-ACP transacylase, mitochondrial		3A0000269	4.0	176.0	PMID:12882974	2.3.1.39	NCD
MCPST	Methionine and cysteine metabolism	3-mercaptopyruvate sulfurtransferase		3A0000134	4.0	176.0	PMID:4828222	2.8.1.2	MM AMF. assay developed to find activity in red and white blood cells
MDH	Citric acid cycle	malate dehydrogenase		3A0000134	0.0	176.0	PMID:15565635,PMID:9933076	1.1.1.37	Biochemical
MDHm	Citric acid cycle	malate dehydrogenase, mitochondrial		3A0000134	0.0	176.0	PMID:15565635,PMID:9933076	1.1.1.37	IF. Biochemical
ME1m	Pyruvate metabolism	malic enzyme (NAD), mitochondrial		3A0000000	0.0	176.0		1.1.1.40	NCD
ME2	Pyruvate metabolism	malic enzyme (NADP)		3A0000000	0.0	176.0	PMID:1993674	1.1.1.40	
ME2m	Pyruvate metabolism	malic enzyme (NADP), mitochondrial		3A0000000	0.0	176.0	PMID:1993674	1.1.1.40	IF
MECOALm	C5-branched dibasic acid metabolism	mesaconate--CoA ligase (ADP-forming), mitochondrial		3A0000212	1.0	176.0	PMID:13783048	6.2.1.5	NCD
MECOAS1m	C5-branched dibasic acid metabolism	mesaconate--CoA ligase (GDP-forming)		3A0000304	2.0	176.0	PMID:13783048	6.2.1.4	IF
MELATN23DOX	Tryptophan metabolism	Melatonin:oxygen 2,3-dioxygenase (indole-decyclizing)		3A0000304	2.0	176.0	PMID:4814344	1.13.11.42	SAB
MELATNOX	Tryptophan metabolism	Melatonin:NADP oxidoreductase		3A0000269	4.0	176.0	PMID:15616152	1.14.14.1	SAB made up name
METAT	Methionine and cysteine metabolism	methionine adenosyltransferase		3A0000269	4.0	176.0			
METLEUex	Transport, extracellular	Methionine/Leucine exchange (Met in)		3A0000269	4.0	185.0	PMID:14770310		SAB  see PMID 14770310
METS	Methionine and cysteine metabolism	methionine synthase		3A0000134	4.0	176.0	PMID:8968736,PMID:9013615	2.1.1.13	Human Y/N: Y
METt4	Transport, extracellular	L-methionine transport in via sodium symport		3A0000269	4.0	185.0	PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958		SAB
METtec	Transport, extracellular	L-methionine transport via diffusion (extracellular to cytosol)		3A0000269	4.0	185.0	PMID:12930836,PMID:14624363,PMID:15659399		SAB
MGCHrm	Valine, leucine, and isoleucine metabolism	methylglutaconyl-CoA hydratase (reversible), mitochondrial		3A0000269	4.0	176.0	PMID:12434311,PMID:3082934	4.2.1.18	MM
MHISOR	Histidine metabolism	N-Methylhistamine:oxygen oxidoreductase (deaminating)		3A0000269	4.0	176.0	PMID:12072962,PMID:15035803,PMID:8920635,PMID:9653080	1.4.3.4	
MI1345PP	Inositol phosphate metabolism	inositol-1,3,4,5-trisphosphate 5-phosphatase		3A0000269	4.0	176.0	PMID:10593988,PMID:10764818,PMID:15261714,PMID:2906139,PMID:7721860,PMID:8006039,PMID:8013665,PMID:8530088,PMID:8769125,PMID:9428629,PMID:9824312	3.1.3.56	NCD
MI134PP	Inositol phosphate metabolism	inositol-1,3,4-trisphosphate 1-phosphatase		3A0000269	4.0	176.0	PMID:2906139,PMID:8390685	3.1.3.61	NCD
MI145PK	Inositol phosphate metabolism	inositol-1,4,5-trisphosphate 3-kinase		3A0000269	4.0	176.0	PMID:11085927,PMID:1654894,PMID:2906139	2.7.1.127	NCD
MI145PP	Inositol phosphate metabolism	inositol-1,4,5-trisphosphate 5-phosphatase		3A0000269	4.0	176.0	PMID:10593988,PMID:10764818,PMID:15261714,PMID:2906139,PMID:7721860,PMID:8006039,PMID:8013665,PMID:8530088,PMID:8769125,PMID:9428629,PMID:9824312	3.1.3.56	NCD
MI14PP	Inositol phosphate metabolism	inositol-1,4-bisphosphate 1-phosphatase		3A0000269	4.0	176.0	PMID:2906139,PMID:8390685	3.1.3.61	NCD
MI1PP	Inositol phosphate metabolism	myo-inositol 1-phosphatase		3A0000269	4.0	176.0	PMID:1377913,PMID:2906139,PMID:9322233	3.1.3.25	JLR
MI1PS	Inositol phosphate metabolism	myo-Inositol-1-phosphate synthase		3A0000269	4.0	176.0	PMID:12941308	5.5.1.4	NCD
MI34PP	Inositol phosphate metabolism	inositol-3,4-bisphosphate 4-phosphatase		3A0000269	4.0	176.0	PMID:2906139,PMID:7608176,PMID:9295334	3.1.3.66	NCD
MI3PP	Inositol phosphate metabolism	myo-inositol 3-phosphatase		3A0000269	4.0	176.0	PMID:1377913,PMID:2906139,PMID:9322233	3.1.3.25	NCD
MI4PP	Inositol phosphate metabolism	myo-inositol 4-phosphatase		3A0000269	4.0	176.0	PMID:1377913,PMID:2906139,PMID:9322233	3.1.3.25	NCD
MLTG1	Starch and sucrose metabolism	Maltodextrin glucosidase (maltotriose)		3A0000269	4.0	176.0	PMID:12370436	3.2.1.20	JLR
MLTG1e	Starch and sucrose metabolism	Maltodextrin glucosidase (maltotriose), extracellular		3A0000269	4.0	176.0	PMID:3143729		JLR
MMCD	Valine, leucine, and isoleucine metabolism	Methylmalonyl-CoA decarboxylase		3A0000212	1.0	176.0	PMID:12123667,PMID:12955715	4.1.1.9	JLR
MMCDm	Valine, leucine, and isoleucine metabolism	Methylmalonyl-CoA decarboxylase, mitochondrial		3A0000212	1.0	176.0	PMID:12123667,PMID:12955715	4.1.1.9	JLR mitochondrial isoform - NCD
MMEm	Valine, leucine, and isoleucine metabolism	methylmalonyl-CoA epimerase/racemase		3A0000269	4.0	176.0	PMID:11481338	5.1.99.1	TDV
MMMm	Valine, leucine, and isoleucine metabolism	methylmalonyl-CoA mutase		3A0000269	4.0	176.0	PMID:8990001	5.4.99.2	TDV
MMSAD1m	Valine, leucine, and isoleucine metabolism	methylmalonate-semialdehyde dehydrogenase		3A0000269	4.0	176.0	PMID:10947204,PMID:1527093	1.2.1.27	TV Also converts propanal to propanoyl-CoA
MMSAD3m	Propanoate metabolism	methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde), mitochondrial		3A0000269	4.0	176.0	PMID:10947204,PMID:1527093,PMID:6418146	1.2.1.27	also EC 1.2.1.18 - NCD
MOGAT	Triacylglycerol synthesis	monoacylglycerol acyltransferase		3A0000000	2.0	176.0			FULLR corresponds to acyl/R groups in texts. NJ
MTAP	Arginine and Proline Metabolism	5'-methylthioadenosine phosphorylase		3A0000269	4.0	176.0	PMID:16000004,PMID:2543672,PMID:3091600	2.4.2.28	
MTHFC	Folate metabolism	methenyltetrahydrofolate cyclohydrolase		3A0000134	4.0	176.0	PMID:2786332	3.5.4.9	Human Y/N: Y
MTHFCm	Folate metabolism	methenyltetrahydrifikate cyclohydrolase, mitochondrial		3A0000269	4.0	176.0	PMID:12937168	3.5.4.9	NCD
MTHFD	Folate metabolism	methylenetetrahydrofolate dehydrogenase (NADP)		3A0000134	4.0	176.0	PMID:2786332	1.5.1.5	Human Y/N: Y
MTHFD2	Folate metabolism	methylenetetrahydrofolate dehydrogenase (NAD)		3A0000134	2.0	176.0	PMID:2786332	1.5.1.5	NCD
MTHFD2m	Folate metabolism	methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial		3A0000254	2.0	176.0	PMID:8218174	1.5.1.5	NCD
MTHFDm	Folate metabolism	methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial		3A0000269	4.0	176.0	PMID:12937168,PMID:8218174	1.5.1.5	NCD
NABTNO	Arginine and Proline Metabolism	N4-Acetylaminobutanal:NAD+ oxidoreductase		3A0000212	1.0	176.0		1.2.1.36	NCD
NABTNOm	Arginine and Proline Metabolism	N4-Acetylaminobutanal:NAD+ oxidoreductase (m)		3A0000212	1.0	176.0		1.5.1.12	NCD SAB m
NACASPAH	Alanine and aspartate metabolism	N-Acetyl-L-aspartate amidohydrolase		3A0000269	4.0	176.0	PMID:8252036	3.5.1.15	SAB
NADH2_u10m	Oxidative phosphorylation	NADH dehydrogenase, mitochondrial		3A0000134	4.0	185.0	PMID:19185523,PMID:19185524,PMID:7180843	1.6.99.3	TV
NADK	NAD metabolism	NAD kinase		3A0000269	4.0	176.0			
NADNe	NAD metabolism	NAD nucleosidase,extracellular		3A0000269	4.0	176.0	PMID:8394137	3.2.2.5	
NADPNe	NAD metabolism	NADP nucleosidase,extracellular		3A0000269	4.0	176.0	PMID:8394137	3.2.2.6	See EC 3.2.2.5 for NAD nucleosidase
NADS2	NAD metabolism	NAD synthase (glutamine-hydrolysing)		3A0000269	4.0	176.0			
NAHCO3_HCLt	Transport, extracellular	bicarbonate transport (HCl/NaHCO3 exchange)		3A0000269	4.0	185.0	PMID:14722772		MM
NAIt	Transport, extracellular	Na+ / iodide cotransport		3A0000269	4.0	185.0	PMID:10893432,PMID:11034615,PMID:12679487,PMID:12748858,PMID:15546855,PMID:8559252,PMID:8806637,PMID:9341168		NCD
NaKt	Transport, extracellular	Na+/K+ exchanging ATPase		3A0000269	4.0	185.0	PMID:10456317,PMID:8833915,PMID:9159180	3.6.3.9	AMF TDV (8/25/2005, stoichiometry changed)
NAt	Transport, extracellular	sodium transport (uniport)		3A0000269	4.0	185.0	PMID:10893432,PMID:11024018,PMID:11034615,PMID:12679487,PMID:12748858,PMID:1372904,PMID:15546855,PMID:2490366,PMID:7537337,PMID:7789985,PMID:8063771,PMID:8559252,PMID:8806637,PMID:9341168		
NAt3_1	Transport, extracellular	sodium proton antiporter (H:NA is 1:1)		3A0000269	4.0	185.0	PMID:10444453,PMID:12845533,PMID:2536298,PMID:2581505,PMID:7631746,PMID:7759094,PMID:8199403,PMID:8595899,PMID:9933641		JLR
NAt5	Transport, extracellular	sodium/ammonium proton antiporter		3A0000269	4.0	185.0	PMID:10444453,PMID:12845533,PMID:2536298,PMID:2581505,PMID:7631746,PMID:8199403,PMID:8595899		NCD
NBAHH_ir	beta-Alanine metabolism	Nalpha-(beta-alanyl)-L-histidine hydrolase IR		3A0000134	1.0	176.0	PMID:4026801	3.4.13.3	NAME        Nalpha-(beta-alanyl)-L-histidine hydrolase DEFINITION  Carnosine + H2O &lt;=&gt; beta-Alanine + L-Histidine SAB made irreversible for human
NCCt	Transport, extracellular	Na+-Cl- cotransport		3A0000269	4.0	185.0	PMID:12739168,PMID:8528245,PMID:8670281,PMID:8812482		NCD
NCKt	Transport, extracellular	Na+/Ca2+-K+ exchange		3A0000269	4.0	185.0	PMID:10484410,PMID:10662833,PMID:11294880,PMID:12379639,PMID:14770312,PMID:9478004		NCD
NCNt	Transport, extracellular	Na+/Ca2+-NH4+ exchange		3A0000269	4.0	185.0	PMID:10484410,PMID:10662833,PMID:11294880,PMID:12379639,PMID:14770312,PMID:9478004		NCD
NDP10ex	Nucleotide interconversion	nucleoside-diphosphatase (IDP), extracellular		3A0000269	4.0	176.0	PMID:12234496,PMID:12600208	3.6.1.6	IT
NDP3ex	Nucleotide interconversion	nucleoside-diphosphatase (GDP), extracellular		3A0000269	4.0	176.0	PMID:12234496,PMID:12600208	3.6.1.6	EC is 3.6.1.42? NCD
NDP6	Nucleotide interconversion	nucleoside-diphosphatase (dCDP)		3A0000000	2.0	176.0		3.6.1.6	
NDP7ex	Nucleotide interconversion	nucleoside-diphosphatase (UDP), extracellular		3A0000269	4.0	176.0	PMID:12600208	3.6.1.6	
NDP8	Nucleotide interconversion	nucleoside-diphosphatase (dUDP)		3A0000269	4.0	176.0		3.6.1.6	
NDP8ex	Nucleotide interconversion	nucleoside-diphosphatase (UTP), extracellular		3A0000269	4.0	176.0	PMID:12234496,PMID:12600208	3.6.1.6	
NDPK1	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:GDP)		3A0000134	4.0	176.0			
NDPK10	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dIDP)		3A0000134	4.0	176.0	PMID:7050910	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK10m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK1m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:GDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK2	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:UDP)		3A0000269	4.0	176.0			
NDPK2m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:UDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK3	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:CDP)		3A0000269	4.0	176.0			
NDPK3m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:CDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK4	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dTDP)		3A0000269	4.0	176.0			
NDPK4m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dTDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK5	Nucleotide interconversion	Nucleoside-diphosphate kinase (ATP:dGDP)		3A0000269	4.0	176.0			
NDPK5m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK6	Nucleotide interconversion	Nucleoside-diphosphate kinase (ATP:dUDP)		3A0000269	4.0	176.0			
NDPK6m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dUDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK7	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dCDP)		3A0000269	4.0	176.0			
NDPK7m	Nucleotide interconversion	nucleoside-diphosphate kinase (ATP:dCDP), mitochondrial		3A0000254	2.0	176.0	PMID:9099850	2.7.4.6	Many nucleoside diphosphates (eight described) can act as acceptors. While many ribo- and deoxyribonucleoside triphosphates can act as donors, only ATP is chosen as a donor to minimize the number of total reactions.
NDPK8	Nucleotide interconversion	Nucleoside-diphosphate kinase (ATP:dADP)		3A0000269	4.0	176.0			
