	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14	cluster_15	cluster_16	cluster_17	cluster_18	cluster_19	cluster_20	cluster_21	cluster_22	cluster_23	cluster_24	cluster_25	cluster_26	cluster_27	cluster_28
r0961_pos	2102.612821307744	2131.016839042272	2138.3783598787195	2109.5427805803783	2053.821787414301	2509.3026726365347	2536.1275845350656	2041.0961480296717	2041.5445116822195	2114.744947555744	2117.231785863869	2131.007680894128	2166.739060441322	2321.638682488129	2176.4290179334803	2086.649498623108	2410.174869474647	2139.826925530693	2120.6166568459616	2416.897655386045	2204.6500185808845	2039.4493954744348	2419.859211793592	2062.3721358124194	2115.170663585503	2131.742912130549	2310.8878368044147	2139.268741193691	2086.5436923808197
r0962_pos	5398.42325495963	5446.422612604938	6380.988847644756	5460.253991999471	7895.350373852675	6994.369304734326	7149.26785658222	9686.016881727017	8035.798710438527	5581.370531094875	5519.612832429251	5435.919586709037	5511.764207661885	7462.810076178586	5522.984202597979	7344.915057744536	7097.071723663415	5490.44471893118	5407.501391102789	5470.895914718145	5460.188845348864	6235.800608186614	5676.175368967466	5482.5918483646365	5541.147626428873	6177.137702368209	6362.239401466089	5521.822695421767	5691.803498850855
r0963_pos	2021.0661069489047	2027.877941716474	2007.2875053402524	2022.0747762972703	1986.9075693187613	2032.5883692639488	2025.3544927693763	1989.0210845943884	2032.947173235577	2030.9317409959456	2024.0517411065948	2014.0351494497083	2028.59801449216	2048.7470243871885	2034.023758658777	2056.913569823795	2066.780997034808	2029.652089826952	2031.5758609888217	1997.4476612709525	2031.676184590122	2850.0	2850.0	2026.3158765600333	2025.4048669179472	2023.301661615751	2004.2191356708367	2023.197546834146	2012.777373586792
r0968_pos	4968.719723683303	4948.371833979208	6416.870276365542	4950.801219702588	6779.569452238257	6055.681874669572	5560.657209634195	6791.844899874412	6380.9552018648055	4976.069988225046	5039.7270201814335	4977.536549538711	4935.267058985919	6092.29853906825	4994.951035165162	6773.96353673865	6038.417009981313	4961.852422278696	4973.466320716329	5825.170555268503	4971.624064062596	6416.292287072126	5468.687257686994	5088.393748178022	4983.407072300531	6109.958901046216	6476.149535752931	4956.014523087732	5119.895244609764
r0970_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0970_pos	11421.30052529932	11381.370205827756	13947.478616925717	11359.447971243671	14157.281391585972	13924.18658080512	13369.239200617129	14070.238083602297	13567.685951976384	11375.366748216538	11572.998091314172	11388.77589026714	11381.503078445248	12949.710788431536	11438.146513438627	13085.293180246908	13438.4162820151	11385.590096244852	11411.268282122748	11648.324735535798	11348.342394316143	12846.919350971802	13239.419088268289	11384.388946355575	11403.81997212328	13139.464186673187	13465.319873743663	11392.67396061598	11661.431125940777
r0973_neg	6140.265740498566	6141.863780594521	6679.357147229671	6054.999406309398	6109.72067690709	6399.549701074099	7388.996106932972	7684.011715000704	9035.794772244431	5905.709417757976	6296.2225712557565	6096.465719091821	5909.285495377805	8773.881939486404	5945.951884960618	8184.763426033771	7128.028991256355	5982.695502360966	5997.148371518145	5965.187812217299	6131.644208331718	7569.593241510129	6713.606635143086	5827.792567681596	6036.452119854732	8546.033429438408	8776.981144566027	5708.808714307673	6145.334003293185
r0973_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0974_neg	2044.8147332812391	2058.4638853140173	2081.034536809934	2062.684269035436	2110.9178663118364	2224.9185343267245	2032.5542177492305	2214.6095677565017	2014.4189570018543	2084.669536924802	2068.4982788010184	2069.3631211401703	2082.8320962953903	2057.458023732193	2077.920926721556	2051.40482281112	2010.8262713962024	2059.738456656996	2056.777864277205	2013.956857978239	2050.304457816629	2123.1062360274177	2020.6282794326896	2062.0057432957874	2076.5307157699112	2033.465698303586	2041.331755206622	2090.316167658443	2077.435931864721
r0974_pos	2171.656223549161	2141.018704502937	2087.478883926938	2117.248871248169	2395.1417013924884	2338.954008954802	2379.191376802599	2231.8096585093044	2208.17114564457	2092.6903093429983	2121.8208852204853	2143.089616529529	2152.399627155807	2057.458023732193	2266.942382294739	2508.0121481443075	2230.396488164103	2172.5312124064494	2186.3250830815723	2200.346483079067	2144.3188680992025	2197.674778896824	2204.788817690388	2100.093364023023	2114.91054295197	2168.5464940269303	2041.331755206622	2117.6559827045103	2173.273855685661
r0975_pos	5064.012194216783	5072.363285442922	5586.488795751249	5056.052398234148	5500.480821143921	5868.154134047686	4945.674276119205	6902.944750430912	7008.268912654895	5135.017212954303	5117.83606234061	5066.737105402879	5092.557609881708	6705.914209178962	5103.748209097687	6304.3648717110855	6232.945168244914	5093.438185850159	5039.435100356996	4923.81706463688	5062.015781172945	5514.783856952222	4957.78637265043	5081.906041681156	5127.109065713578	5514.495155073469	5609.171227566369	5098.6840458505885	5214.585485096889
r0983_pos	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0
r0984_neg	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0
r0984_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0986_pos	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0
r0987_neg	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0	3800.0
r0987_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0988_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0989_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0989_pos	11421.30052529932	11381.370205827756	13947.478616925717	11359.447971243671	14157.281391585972	13924.186580805128	13369.239200617129	14070.238083602297	13567.685951976386	11375.366748216542	11572.998091314172	11388.77589026714	11381.503078445248	12949.710788431536	11438.14651343863	13085.293180246908	13438.4162820151	11385.590096244852	11411.268282122748	11648.324735535798	11348.342394316136	12846.919350971802	13239.419088268289	11384.388946355575	11403.81997212328	13139.46418667319	13465.319873743643	11392.673960615984	11661.431125940777
r0990_neg	4937.94188458567	4940.145568309898	4959.952053887366	4926.097066725382	5072.012374274893	4889.423835891805	5078.206323090257	4958.681405428596	4920.718667564936	4967.085811037066	4914.021972653916	4931.623197474442	4934.17847987614	4974.091088631917	4973.561339518674	5700.0	4942.7310097786085	4938.230863015382	4964.487580953388	4940.049933672444	4942.808783058642	4926.51557234632	4918.56446674749	4927.457406071095	4939.143730010537	4908.224001379374	4899.647128352948	4937.165133443643	4933.493579479788
r0990_pos	7350.131610011882	7359.294823293388	8852.866607645632	7362.644885112294	8592.814344235236	8713.859250454761	8183.790812233207	9119.237986806344	8713.118896130423	7417.079411328749	7362.371608876276	7363.70026392598	7411.810978158764	8406.728989831214	7425.66768827245	8758.639563052555	8376.516730213694	7389.390917839476	7403.547381033488	8246.629066358544	7429.04463977801	8091.536195059716	8004.9536676804255	7370.26556417957	7399.555198397132	7940.255358428559	8219.993278085556	7392.572397026896	7458.550754211505
r0993_pos	7638.742705913639	7605.640201389862	9104.235933837546	7585.629088379026	9189.108240434462	9221.690146328869	8805.323899653009	9533.016088340166	9107.97555629255	7650.030673083535	7665.872949503071	7607.322297143703	7698.435129702372	8630.566526809524	7915.517469768973	9482.358694932478	8801.819457500636	7692.742827277193	7798.345619910112	8628.482546201289	7684.537073891413	8428.44097830627	8423.472252597128	7610.376830626701	7629.683276867744	8292.25076535252	8431.99928140203	7641.214293436993	7741.42278681835
r0994_neg	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0
r0994_pos	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0
r0995_neg	1994.350074781424	2382.739040506931	4750.0	2095.182563793315	3996.474581001695	4000.4315536746494	4750.0	2447.3251255221767	3366.8938304561493	3169.9156468782858	2998.4449929560383	3109.759386962151	2634.3650094857608	4068.972130987418	2946.708359690557	3955.514013430887	2632.0386856105765	2180.8629377243683	2134.4722500244	4016.579361277377	2641.5442557835977	4750.0	3301.0688485347328	2058.283464119238	2117.1472335985136	2625.074799931226	3950.825008580884	3560.929220366117	3470.724955821329
r0995_pos	1994.350074781424	2382.739040506931	4750.0	2095.182563793315	3996.474581001695	4000.4315536746494	4750.0	2447.3251255221767	3366.893830456149	3169.9156468782858	2998.4449929560383	3109.759386962151	2634.3650094857608	4068.972130987418	2946.708359690557	3955.514013430886	2632.0386856105765	2180.8629377243683	2134.4722500244	4016.579361277377	2641.5442557835977	4750.0	3301.0688485347328	2058.283464119238	2117.1472335985136	2625.074799931226	3950.825008580884	3560.929220366117	3470.724955821329
r0997_pos	11817.255361232515	11843.49952736306	16058.725406624191	11902.908073116403	16171.26664326427	14290.86477540606	16636.8502034881	16915.18065824145	15661.216619942345	12122.12930368643	12146.811337369523	12081.059860061165	11967.820852337809	14194.03502961675	12129.266113648606	15411.707213489835	13265.244615804237	11906.692269588855	11800.860077867052	15235.007873528786	12111.489871219605	14956.379508687656	14290.833036865171	12112.531861529793	11943.826175046868	14046.501093927662	14390.816467048808	12151.643656453844	12770.504586496296
r0998_neg	2819.242928341748	3012.5968858727424	3044.2258114752794	2897.6268593005643	3340.187407869726	2703.3757550773043	3155.028163614209	3110.490710009666	3244.956210986754	3038.3552290736434	3063.4029308879185	2865.3973409053237	2883.5804395319938	4275.0	2877.8204867207533	2867.95791022346	3514.708902148952	2911.7769302834777	2826.455019407461	3128.6188957024897	2922.420008058993	2755.8360863851813	4275.0	3479.247166159217	3116.2119033541867	3620.273924360751	4275.0	3298.7649507791275	3469.5205183425514
r0998_pos	5597.056837069499	5745.37061719218	5978.227100288063	5659.867779107546	6309.009225008274	5556.073431550676	6104.934541524433	5768.6174084294735	5521.220333900025	5695.915272497317	5642.113139715406	5667.8314850481365	5595.853137347741	7125.0	5587.409422459313	5772.506835472889	5604.417804297904	5607.736812519007	5583.000838851834	5825.195601504311	5748.878137924468	5478.3151848865255	7125.0	5790.955613679625	5609.953361338944	5815.547848721501	7125.0	5775.749047083833	5640.4132399937
r0999_neg	3294.2429283417478	3487.596885872742	3519.2258114752794	3372.6268593005643	3815.187407869726	3178.3757550773043	3630.02816361421	3585.490710009666	3719.956210986754	3513.3552290736434	3538.4029308879185	3340.3973409053237	3358.5804395319938	4750.0	3352.8204867207537	3342.95791022346	3989.708902148952	3386.7769302834777	3301.4550194074604	3603.6188957024897	3397.420008058993	3230.8360863851813	4750.0	3954.247166159217	3591.2119033541862	4095.273924360751	4750.0	3773.764950779128	3944.520518342552
r0999_pos	5597.056837069499	5745.37061719218	5978.227100288063	5659.867779107546	6309.009225008274	5556.073431550676	6104.934541524433	5768.6174084294735	5521.220333900025	5695.915272497317	5642.113139715406	5667.8314850481365	5595.853137347741	7125.0	5587.409422459313	5772.506835472889	5604.417804297904	5607.736812519007	5583.000838851834	5825.195601504311	5748.878137924468	5478.3151848865255	7125.0	5790.955613679625	5609.953361338944	5815.547848721501	7125.0	5775.749047083833	5640.4132399937
r1007_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r1007_pos	602.2926136457304	605.8407702218499	743.420928395376	603.21775924588	732.37017163462	669.4596860999667	734.6885240131904	735.593964739085	676.4918988753672	607.9337343069411	609.2933804585514	608.4903697087026	612.0143348989527	681.3111583437859	614.7093808588869	726.876607086892	655.0556973155458	605.355768574987	607.1137725778417	717.401911043693	618.5492651046856	691.8934467582736	694.6268419757245	609.1047787786873	609.5635199609261	661.4431848158498	706.3975122064505	612.9438888682753	616.6830666688668
r1008_pos	586.3436164868945	587.9246634465821	725.0242491883025	586.7812138632024	707.2701412439676	641.9979129002392	703.5502183070274	716.5899426414135	655.3099232028757	586.8939448811785	589.2944326262708	587.5888233351982	593.0458052878486	659.881207009236	594.8077599830204	705.7740289257478	638.7524126413621	588.4660557279213	590.7252825830759	696.4981276892012	599.5841487781923	673.1224686630813	669.3053332867088	592.4776128974239	592.59664097815	646.8240541563458	684.5855094779621	592.0993554015593	595.745426773923
r1010_neg	6140.265740498568	6141.863780594523	6679.35714722967	6054.999406309399	6109.72067690709	6399.549701074102	7388.99610693297	7684.011715000704	9035.794772244437	5905.709417757975	6296.222571255757	6096.465719091825	5909.285495377801	8773.881939486402	5945.951884960618	8184.763426033769	7128.028991256352	5982.695502360965	5997.148371518142	5965.1878122172975	6131.644208331721	7569.593241510128	6713.606635143088	5827.792567681597	6036.452119854732	8546.033429438407	8776.981144566029	5708.808714307674	6145.334003293184
r1010_pos	315.5054178061574	316.360303128694	375.18998430710894	312.9414592024414	373.0506519578883	382.2217758181743	383.214111997719	392.67146386506965	400.0833321939173	315.2387207329317	319.3304530496294	314.7191008587745	317.41710621582115	416.975706287459	319.9467504345212	421.0438965846508	349.8737336385731	314.42238483369533	322.4170328379452	370.7756214426533	318.3170584619303	374.5534218440399	362.34776260742007	314.7967756275356	313.28409402865645	361.1954733637252	394.9799721248369	315.1834078456197	317.41460931133474
r1011_pos	7109.252834328105	7099.327090214068	9095.96597958236	7043.99259772646	9145.05331384898	8682.750201338595	8122.703523355555	9504.959265605916	9160.91568643044	7188.081558064231	7140.5746894568665	7119.047100583025	7107.406219391027	8515.567969042908	7165.626500285271	9395.977314410418	8639.295004178426	7154.869342460631	7101.808820930984	7894.706043771659	7134.715634284827	9075.640450293462	7733.270676836099	7167.0708496834	7184.499239518224	8280.353343049133	8833.356747479382	7109.55989807181	7406.063606233495
r1012_pos	7109.252834328105	7099.327090214068	9095.96597958236	7043.99259772646	9145.05331384898	8682.750201338595	8122.703523355555	9504.959265605916	9160.91568643044	7188.081558064231	7140.5746894568665	7119.047100583025	7107.406219391027	8515.567969042908	7165.626500285271	9395.977314410418	8639.295004178426	7154.869342460631	7101.808820930984	7894.706043771659	7134.715634284827	9075.640450293462	7733.270676836099	7167.0708496834	7184.499239518224	8280.353343049133	8833.356747479382	7109.55989807181	7406.063606233495
r1013_pos	7112.855069466184	7101.760466975848	9068.732539567902	7045.128066940534	9149.811892866715	8673.110558648623	8117.92646605649	9506.57199006689	9175.78865119404	7187.315095392785	7144.7852818153215	7123.428638206566	7110.243315500112	8526.146459879863	7167.92567261831	9406.216817177225	8654.249778034242	7155.012767184046	7102.764442040049	7912.097681323082	7138.777461250071	9056.822044533026	7717.80155803606	7162.476567551872	7186.6904249119225	8274.978765192238	8827.61006749433	7110.417826303262	7411.188459056996
r1014_pos	7112.855069466191	7101.760466975853	9068.732539567904	7045.12806694054	9149.81189286672	8673.11055864863	8117.926466056467	9506.57199006688	9175.788651194049	7187.315095392785	7144.78528181534	7123.428638206567	7110.243315500113	8526.146459879861	7167.92567261831	9406.21681717724	8654.249778034233	7155.0127671840455	7102.764442040049	7912.097681323084	7138.777461250071	9056.822044533024	7717.801558036049	7162.476567551865	7186.690424911912	8274.978765192245	8827.610067494332	7110.41782630327	7411.188459056996
r1015_pos	1490.1875835193164	1700.5749802021055	2087.478883926938	1440.3704758050171	2053.821787414301	1729.3864608206718	2379.191376802599	2041.0961480296717	2041.5445116822195	1667.9139951734414	1408.0217205948225	1397.3637081103043	1488.270354730455	2057.458023732193	1510.485980678426	2086.649498623108	2230.396488164103	1559.5968469906245	1550.5407666651763	2200.346483079068	1514.1229578121809	2039.4493954744348	2204.788817690388	2062.3721358124194	1392.1920447570983	2131.742912130549	1502.7019963191728	1435.1414923086306	1303.091196820052
r1017_pos	11666.48039947712	11869.071425749107	13548.780445898936	11602.916542158042	13280.34019759125	12883.13746852355	12879.440846159674	13766.307068587932	13423.784240191148	11925.508048292071	11614.866509928304	11543.525810081566	11676.165291423751	13112.284078408944	11739.5051255125	13453.736538578733	13089.190946120034	11740.996307757296	11804.569979305234	12963.750702501611	11705.014235572076	12761.35992052051	12716.61917237324	12052.10339363934	11590.914473516998	12640.099175571711	12428.18626050084	11605.068624453674	11596.79329841586
r1018_neg	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0
r1018_pos	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0	6650.0
r1019_neg	4937.94188458567	4940.145568309898	4959.952053887366	4926.097066725382	5072.012374274893	4889.423835891805	5078.206323090257	4958.681405428596	4920.718667564936	4967.085811037066	4914.021972653916	4931.623197474442	4934.17847987614	4974.091088631917	4973.561339518674	5700.0	4942.7310097786085	4938.230863015382	4964.487580953388	4940.049933672444	4942.808783058642	4926.51557234632	4918.56446674749	4927.457406071095	4939.143730010537	4908.224001379374	4899.647128352948	4937.165133443643	4933.493579479788
r1019_pos	5887.94188458567	5890.145568309898	5909.952053887366	5876.097066725382	6022.012374274893	5839.423835891805	6028.206323090257	5908.681405428596	5870.718667564936	5917.085811037066	5864.021972653916	5881.623197474442	5884.17847987614	5924.091088631917	5923.561339518674	6650.0	5892.7310097786085	5888.230863015382	5914.487580953388	5890.049933672444	5892.808783058642	5876.51557234632	5868.56446674749	5877.457406071095	5889.143730010537	5858.224001379374	5849.647128352948	5887.165133443643	5883.493579479788
r1020_neg	7122.128695108134	7115.957103086298	9097.78943273134	7058.076007181827	9162.105542451633	8690.935536158142	8135.826248906267	9481.23877179222	9149.73553368675	7204.157724308682	7156.61039245183	7135.539625218806	7123.573291051414	8500.675047514971	7181.874036964743	9380.71739195738	8633.538500846482	7168.446479682067	7117.286174262204	7908.758168190949	7150.806454046521	9084.108109441037	7749.109606915044	7180.898684522908	7198.7044858085965	8292.163746642287	8831.570438903142	7125.794874790908	7420.609535046393
r1020_pos	12610.313688822764	12681.025914366375	15382.824476979928	12666.872418060935	15528.305262075448	15672.660835351158	13562.306284204438	16305.923822577022	16000.653296686964	12806.9876090154	12678.944003006976	12655.7119179817	12758.38788950236	16058.179996005712	12751.450308564225	14952.787938894651	14457.526525522284	12687.054213896923	12697.810602966212	13402.058978185858	12768.564214724707	13562.39785011602	13652.27250629027	12652.114876080024	12733.780695990165	13292.215894580942	13783.254139194903	12729.834915763897	12764.603737349831
r1021_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r1021_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r1024_pos	10540.9647451547	10421.468919676916	12337.017014501178	10525.802190401346	11692.334251036402	12101.328349135252	11983.790812233205	12919.237986806342	12030.198428472528	10431.416706249796	10457.61268127996	10414.403840898864	10456.434918630312	12206.290827814524	10461.757961827629	12558.639563052566	11401.364705794796	10436.38056657662	10462.142358489167	11922.805944018435	10506.309023644091	11090.168856613913	11804.953667680438	10666.908118829171	10441.81564712428	10994.686104340451	12019.993278085532	10463.58938136593	10525.820104622497
r1025_pos	10540.964745154692	10421.468919676916	12337.017014501183	10525.802190401344	11692.334251036404	12101.328349135249	11983.790812233205	12919.237986806338	12030.198428472531	10431.416706249796	10457.61268127996	10414.403840898864	10456.43491863032	12206.72898983121	10461.75796182763	12558.639563052566	11401.364705794786	10436.38056657662	10462.142358489164	11922.805944018435	10506.309023644097	11090.168856613913	11804.953667680442	10666.908118829168	10441.81564712428	10994.68610434045	12019.99327808553	10463.589381365922	10525.820104622497
r1026_pos	7282.134162963772	7282.706492307243	8799.3464394847	7286.483398407352	8530.684919718527	8603.54242998059	8129.44084615967	9026.314329934528	8675.772331738359	7341.922037541791	7294.995212331356	7282.8934697232	7334.123402911055	8364.284078408946	7351.811934356577	8705.363492574344	8339.562681811105	7319.0447225505	7338.433573958496	8215.659329253995	7358.749525865286	8011.579429430871	7966.713150254104	7304.810293079226	7322.081278335627	7890.483723525197	8173.814521865514	7314.923840803581	7376.178276821222
r1028_pos	7281.783570835034	7282.303629533779	8798.780445898949	7286.071520923273	8530.34019759125	8602.762079076907	8129.440846159675	9024.43685368354	8673.784240191146	7341.482222394523	7294.945587070929	7282.505769981089	7333.7840825987805	8362.28407840894	7351.784167133734	8705.160551738532	8339.190946120048	7318.497528815787	7338.433573958494	8213.750702501613	7358.026720354792	8011.3599205205055	7966.619172373224	7304.383574763982	7321.605320093933	7890.099175571725	8172.8492459989375	7314.492397969869	7375.714816277354
r1029_pos	12031.783570835034	12032.303629533775	13548.780445898934	12036.07152092327	13280.34019759124	13352.762079076892	12879.440846159674	13774.43685368353	13423.784240191151	12091.482222394508	12044.945587070946	12032.505769981097	12083.78408259877	13112.284078408944	12101.784167133732	13455.160551738534	13089.19094612003	12068.497528815797	12088.433573958497	12963.750702501617	12108.026720354768	12761.35992052051	12716.61917237324	12054.383574763982	12071.60532009394	12640.099175571711	12922.849245998952	12064.492397969858	12125.714816277336
r1030_neg	27.21851389475552	27.32587066671149	31.70647019036535	26.985184834099105	28.989243881871797	30.16685456836016	29.547450635455743	31.042440662565056	32.02141410083826	27.51699173381861	27.393100245776992	27.06290551008721	27.337791100518867	31.59215353325713	27.43927631054209	31.904896947109457	31.037333120156987	26.912173353440693	27.48447856181313	30.50580808631938	28.0655365491061	31.86452121649563	31.40302309095618	28.60594863505354	27.40165030355246	30.78057270971208	32.130702669126094	28.268274930083077	28.03886582272101
r1030_pos	13.867943815376666	13.811855904819662	16.22584566356613	13.792729164929426	14.035472459975454	15.461293830178274	14.669097966985134	15.534495560075502	14.956457720307274	13.697516073854484	13.748706951675658	13.9394553932722	13.85656150036786	14.82803359935004	13.633279405911296	15.876683967170312	14.402016802455668	13.535024947349692	13.60596422329026	14.427701988623214	14.453779882937138	14.986758228375171	14.280647608474345	14.019737856772077	13.881093929491144	14.692781789644313	15.349858105380644	14.587049730874616	13.824242718299567
r1043_pos	1509.5979535742752	1586.9131142471824	2087.478883926938	1427.0275503123305	2395.1417013924884	2338.954008954802	2379.191376802599	2231.8096585093044	1429.2348626991766	2092.6903093429983	1383.0532062537254	1411.470337035942	1495.6194925628774	2057.458023732193	1764.8536310940644	2508.0121481443075	2230.396488164103	1830.7529416987056	2186.3250830815723	2200.346483079068	1498.3798920019583	2197.674778896824	2204.788817690388	1451.445145317983	1386.392808042964	1426.2221315042405	2041.331755206622	1444.9706372254868	1437.5379107840972
r1044_pos	1509.5979535742752	1586.9131142471824	2087.478883926938	1427.0275503123305	2395.1417013924884	2338.954008954802	2379.191376802599	2231.8096585093044	1429.2348626991766	2092.6903093429983	1383.0532062537254	1411.470337035942	1495.6194925628774	2057.458023732193	1764.8536310940644	2508.0121481443075	2230.396488164103	1830.7529416987056	2186.3250830815723	2200.346483079068	1498.3798920019583	2197.674778896824	2204.788817690388	1451.445145317983	1386.392808042964	1426.2221315042405	2041.331755206622	1444.9706372254868	1437.5379107840972
r1045_pos	796.3304097526578	836.9122173060629	2087.478883926938	782.4460113445763	2395.1417013924884	2338.954008954802	2379.191376802599	1439.2807272569903	770.9731196250871	1383.6392062128125	695.8770909881989	715.875858229583	793.4659736668974	2057.458023732193	1041.0196658657194	2508.0121481443075	2230.396488164103	1145.1341431851	1456.946167704162	2200.346483079068	790.4859107755915	2197.674778896824	2204.788817690388	730.8740670999159	649.1096876228546	1426.2221315042405	2041.331755206622	740.7359550450112	714.7334249362806
r1050_neg	7442.782796241378	7438.51294409488	9597.453069021793	7376.23870757281	9614.99974488725	9126.687619457372	8510.494107342045	10002.271788714812	9653.596139407187	7538.495271235651	7483.675574187899	7460.359312128683	7451.797364085023	8930.657279983454	7510.014554068758	9917.25316897716	9105.475917350504	7491.231730624734	7438.013058168447	8277.160240073546	7471.420884778417	9551.370010172242	8123.220755474429	7504.106163159508	7524.596680996938	8681.905140794212	9280.325037254175	7454.758369128428	7769.772075511613
r1050_pos	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0
r1051_neg	2392.510143567938	2222.949047962912	2850.0	2243.430361045021	2120.524368669565	2048.9138014723194	2850.0	2850.0	2850.0	2256.2725408293877	2178.2476999475816	2183.341493465524	2263.012548843987	2850.0	2147.47856531394	2850.0	2393.79702271287	2187.5298180133404	2158.0069380457217	2108.910790723875	2122.8522668733767	2850.0	2850.0	2225.4265620159117	2155.666515720236	2850.0	2850.0	2278.4940988393573	2111.78917185709
r1051_pos	2392.510143567938	2222.949047962912	2850.0	2243.430361045021	2120.524368669565	2048.9138014723194	2850.0	2850.0	2850.0	2256.2725408293877	2178.2476999475816	2183.341493465524	2263.012548843987	2850.0	2147.47856531394	2850.0	2393.79702271287	2187.5298180133404	2158.0069380457217	2108.910790723875	2122.8522668733767	2850.0	2850.0	2225.4265620159117	2155.666515720236	2850.0	2850.0	2278.4940988393573	2111.78917185709
